59.5,1.1582019879859625e-06,6.438642634501711e-07,6.808758462158932e-07,3.303531407463221e-07
60.5,9.721695443198238e-07,5.830702128239744e-07,7.117727333551009e-07,3.1729967317883824e-07
61.5,1.1492004181311493e-06,4.531920137589179e-07,6.820201753691972e-07,3.434066083138059e-07
62.5,1.0741873360077063e-06,5.388563578231041e-07,6.305253634705177e-07,3.0725854428077377e-07
63.5,9.031575087662563e-07,5.084593325100058e-07,6.843088336758052e-07,2.670940286885158e-07
64.5,9.991742538842634e-07,5.139860643851146e-07,5.881851847982702e-07,3.1729967317883824e-07
65.5,9.451648347553844e-07,4.0621479282049324e-07,6.156490844775659e-07,3.0625443139096734e-07
66.5,8.161423335030624e-07,4.5595537969647235e-07,5.847521973383582e-07,2.6408169001909647e-07
67.5,8.941559389114431e-07,3.8410786532005807e-07,6.07638780404438e-07,2.5102822245161266e-07
68.5,8.791533224867545e-07,3.923979631327213e-07,5.939068305647902e-07,2.1287193263896758e-07
69.5,8.701517526319414e-07,3.2331381469386146e-07,5.183811064467266e-07,2.2090483575741918e-07
70.5,7.861371006536852e-07,4.172682565707108e-07,5.138037898335104e-07,2.4098709355354813e-07
71.5,8.071407636482493e-07,3.8410786532005807e-07,4.817625735409971e-07,2.108637068593547e-07
72.5,6.751177391109896e-07,3.177870828187527e-07,4.932058650740376e-07,2.0584314241032244e-07
73.5,7.321276815248062e-07,3.2607718063141585e-07,4.840512318476052e-07,1.8475677172438703e-07
74.5,7.171250651001177e-07,3.0949698500608946e-07,5.172367772934226e-07,1.7069919126709674e-07
75.5,6.841193089658027e-07,2.56993032192556e-07,4.5315434470839593e-07,1.8074032016516122e-07
76.5,6.721172158260518e-07,2.7357322781788235e-07,3.7877294974363294e-07,1.7471564282632253e-07
77.5,5.791009939929825e-07,2.348861046921211e-07,4.028038619630179e-07,1.5864983658941936e-07
78.5,5.250915748641035e-07,2.625197640676648e-07,4.6459763624143644e-07,1.4860870769135488e-07
79.5,5.31092621433979e-07,2.1554254312924057e-07,3.879275829700653e-07,1.4459225613212907e-07
80.5,5.971041337026089e-07,2.210692750043493e-07,3.2727813784495086e-07,1.425840303525162e-07
81.5,4.320753530310342e-07,2.0172571344146876e-07,3.7877294974363294e-07,1.1246064365832272e-07
82.5,5.220910515791658e-07,2.3212273875456675e-07,3.4673173345111966e-07,1.305346756748388e-07
83.5,4.950863420147263e-07,1.823821518785882e-07,3.3414411276477513e-07,1.3756346590348393e-07
84.5,4.7108215573522453e-07,1.7961878594103383e-07,3.1697917546521447e-07,1.3555524012387105e-07
85.5,4.800837255900377e-07,1.7132868812837075e-07,3.455874042978156e-07,1.1647709521754852e-07
86.5,3.6606384076240434e-07,2.3764947062967548e-07,3.0668021308547803e-07,1.1045241787870983e-07
87.5,4.4107692288584737e-07,1.35404930940164e-07,2.7921631340618094e-07,1.1246064365832272e-07
88.5,4.860847721599132e-07,1.6856532219081638e-07,3.146905171586064e-07,1.0944830498890338e-07
89.5,3.360586079130271e-07,1.215881012523922e-07,2.7807198425287687e-07,9.539072453161309e-08
90.5,3.900680270419061e-07,1.7961878594103383e-07,3.0668021308547803e-07,8.635370852335505e-08
91.5,3.9606907361178156e-07,1.3816829687771837e-07,2.391647930405399e-07,7.731669251509701e-08
92.5,2.700470956443973e-07,1.0224453968951163e-07,2.5861838864670817e-07,7.430435384567767e-08
93.5,3.450601777678403e-07,1.3816829687771837e-07,2.2314418489428366e-07,7.932491829470992e-08
94.5,3.000523284937745e-07,9.395444187684854e-08,2.3115448896741176e-07,6.225499916800026e-08
95.5,3.0905389834858766e-07,1.1053463750217473e-07,2.5747405949340415e-07,5.823854760877444e-08
96.5,3.2405651477327624e-07,1.0500790562706599e-07,2.403091221938439e-07,7.832080540490346e-08
97.5,2.2203872308539338e-07,6.355741656375054e-08,2.117008933612435e-07,8.133314407432281e-08
98.5,2.580450025046464e-07,9.948117375195727e-08,2.117008933612435e-07,5.92426604985809e-08
99.5,2.73047618929335e-07,4.6977220938424303e-08,1.6936071468899486e-07,5.6230321829161526e-08
100.5,2.970518052088368e-07,6.079405062619616e-08,1.8194833537533905e-07,6.827967650683897e-08
101.5,2.490434326498331e-07,6.63207825013049e-08,1.9110296860177117e-07,5.422209604954861e-08
102.5,2.6704657235945956e-07,1.1329800343972909e-07,1.5105144823613058e-07,5.22138702699357e-08
103.5,2.2803976965526888e-07,6.355741656375054e-08,1.865256519885551e-07,4.1168628482064685e-08
104.5,2.4304238607995764e-07,7.461088031396799e-08,1.3503084008987434e-07,3.5143951143225954e-08
105.5,1.680293039565139e-07,6.63207825013049e-08,1.6936071468899486e-07,4.016451559225823e-08
106.5,1.920334902360159e-07,5.250395281353305e-08,1.3617516924317836e-07,3.815628981264532e-08
107.5,2.0703610666070464e-07,4.4213855000869934e-08,1.5677309400265065e-07,3.313572536361304e-08
108.5,1.5902773410170065e-07,6.63207825013049e-08,1.3617516924317836e-07,2.4098709355354938e-08
109.5,1.800313970962649e-07,5.526731875108742e-08,1.3388651093657032e-07,4.1168628482064685e-08
110.5,1.9503401352095363e-07,4.1450489063315565e-08,1.4418547331630647e-07,4.016451559225823e-08
111.5,1.800313970962649e-07,6.908414843885926e-08,1.327421817832663e-07,3.213161247380658e-08
112.5,1.1401988482763442e-07,5.526731875108742e-08,1.2129889025022614e-07,3.012338669419367e-08
113.5,1.7102982724145164e-07,2.487029343798934e-08,9.612364887753775e-08,2.0082257796129113e-08
114.5,1.500261642468874e-07,3.592375718820682e-08,1.0871126956388194e-07,2.108637068593557e-08
115.5,1.6502878067157614e-07,3.592375718820682e-08,8.010304073128151e-08,3.4139838253419494e-08
116.5,1.8903296695107814e-07,4.1450489063315565e-08,1.3159785262996228e-07,3.6148064033032407e-08
117.5,1.5902773410170065e-07,3.868712312576119e-08,9.269066141762571e-08,1.4057580457290376e-08
118.5,9.901726840294568e-08,1.6580195625326225e-08,1.247318777101382e-07,2.108637068593557e-08
119.5,1.0501831497282117e-07,2.487029343798934e-08,1.0985559871718596e-07,2.108637068593557e-08
120.5,1.1101936154269668e-07,1.6580195625326225e-08,8.696901565110561e-08,1.80740320165162e-08
121.5,1.3502354782219866e-07,3.592375718820682e-08,6.980407835154537e-08,1.7069919126709744e-08
122.5,1.2902250125232317e-07,1.6580195625326225e-08,8.124736988458553e-08,2.108637068593557e-08
123.5,9.001569854813243e-08,4.6977220938424303e-08,7.209273665815339e-08,2.0082257796129113e-08
124.5,1.0501831497282117e-07,1.9343561562880595e-08,7.438139496476143e-08,1.305346756748392e-08
125.5,1.0501831497282117e-07,2.763365937554371e-08,7.209273665815339e-08,2.309459646554848e-08
126.5,1.1101936154269668e-07,3.316039125065245e-08,6.522676173832929e-08,1.506169334709683e-08
127.5,8.101412869331918e-08,1.9343561562880595e-08,6.522676173832929e-08,2.4098709355354938e-08
128.5,6.001046569875494e-08,2.763365937554371e-08,5.7216457665201123e-08,1.9078144906322656e-08
129.5,9.301622183307018e-08,3.039702531309808e-08,6.06494451251132e-08,1.2049354677677464e-08
130.5,7.501308212344369e-08,1.1053463750217482e-08,5.60721285118971e-08,6.024677338838731e-09
131.5,8.401465197825693e-08,5.526731875108741e-09,6.179377427841722e-08,9.037016008258097e-09
132.5,7.501308212344369e-08,2.763365937554371e-08,4.119584951894478e-08,4.016451559225821e-09
133.5,9.301622183307018e-08,2.487029343798934e-08,5.60721285118971e-08,7.028790228645187e-09
134.5,7.501308212344369e-08,2.7633659375543705e-09,4.234017867224881e-08,1.104524178787101e-08
135.5,5.1008895843941694e-08,1.3816829687771853e-08,4.9206153592072956e-08,5.0205644490322765e-09
136.5,6.001046569875494e-08,5.526731875108741e-09,5.378347020528905e-08,1.506169334709683e-08
137.5,6.301098898369269e-08,1.9343561562880595e-08,4.3484507825552834e-08,1.0041128898064553e-09
138.5,2.1003662994564218e-08,1.1053463750217482e-08,4.3484507825552834e-08,1.506169334709683e-08
139.5,7.201255883850594e-08,1.1053463750217482e-08,3.089688713920857e-08,1.305346756748392e-08
140.5,3.30057561343152e-08,5.526731875108741e-09,2.8608228832600525e-08,1.0041128898064553e-08
141.5,5.700994241381719e-08,1.6580195625326225e-08,3.204121629251259e-08,3.0123386694193656e-09
142.5,4.200732598912844e-08,1.3816829687771853e-08,4.234017867224881e-08,1.104524178787101e-08
143.5,1.8003139709626472e-08,2.7633659375543705e-09,4.462883697885685e-08,1.0041128898064553e-08
144.5,3.30057561343152e-08,1.1053463750217482e-08,4.119584951894478e-08,5.0205644490322765e-09
145.5,4.200732598912844e-08,2.7633659375543705e-09,2.9752557985904548e-08,3.0123386694193656e-09
146.5,3.6006279419252944e-08,2.7633659375543705e-09,3.204121629251259e-08,4.016451559225821e-09
147.5,6.301098898369269e-08,1.6580195625326225e-08,2.2886583066080423e-08,6.024677338838731e-09
148.5,2.4004186279501964e-08,1.1053463750217482e-08,5.0350482745376975e-08,2.0082257796129105e-09
149.5,1.2002093139750982e-08,8.290097812663111e-09,3.3185545445816615e-08,7.028790228645187e-09
150.5,3.6006279419252944e-08,1.1053463750217482e-08,2.059792475947238e-08,2.0082257796129105e-09
151.5,3.6006279419252944e-08,1.3816829687771853e-08,1.945359560616836e-08,1.0041128898064553e-09
152.5,5.400941912887944e-08,8.290097812663111e-09,2.059792475947238e-08,6.024677338838731e-09
153.5,5.700994241381719e-08,1.1053463750217482e-08,2.9752557985904548e-08,1.0041128898064553e-09
154.5,2.4004186279501964e-08,2.7633659375543705e-09,2.4030912219384442e-08,7.028790228645187e-09
155.5,1.5002616424688726e-08,0.0,2.2886583066080423e-08,5.0205644490322765e-09
156.5,3.30057561343152e-08,5.526731875108741e-09,1.6020608146256298e-08,7.028790228645187e-09
157.5,9.001569854813236e-09,0.0,2.6319570525992484e-08,3.0123386694193656e-09
158.5,1.5002616424688726e-08,2.7633659375543705e-09,2.059792475947238e-08,2.0082257796129105e-09
159.5,3.6006279419252944e-08,5.526731875108741e-09,2.4030912219384442e-08,1.0041128898064553e-09
160.5,2.4004186279501964e-08,2.7633659375543705e-09,2.059792475947238e-08,2.0082257796129105e-09
161.5,4.200732598912844e-08,0.0,1.7164937299560317e-08,0.0
162.5,2.1003662994564218e-08,5.526731875108741e-09,2.17422539127764e-08,2.0082257796129105e-09
163.5,6.001046569875491e-09,0.0,1.0298962379736194e-08,2.0082257796129105e-09
164.5,3.000523284937745e-08,0.0,1.6020608146256298e-08,0.0
165.5,1.2002093139750982e-08,2.7633659375543705e-09,2.5175241372688464e-08,0.0
166.5,1.2002093139750982e-08,2.7633659375543705e-09,1.945359560616836e-08,0.0
167.5,1.8003139709626472e-08,0.0,9.154633226432173e-09,0.0
168.5,2.1003662994564218e-08,1.1053463750217482e-08,4.5773166132160866e-09,5.0205644490322765e-09
169.5,9.001569854813236e-09,0.0,8.010304073128152e-09,1.0041128898064553e-09
170.5,3.0005232849377455e-09,0.0,1.0298962379736194e-08,0.0
171.5,0.0,2.7633659375543705e-09,5.721645766520108e-09,0.0
172.5,6.001046569875491e-09,2.7633659375543705e-09,5.721645766520108e-09,1.0041128898064553e-09
173.5,1.2002093139750982e-08,0.0,9.154633226432173e-09,0.0
174.5,9.001569854813236e-09,8.290097812663111e-09,1.0298962379736194e-08,2.0082257796129105e-09
175.5,6.001046569875491e-09,0.0,9.154633226432173e-09,0.0
176.5,1.8003139709626472e-08,0.0,1.0298962379736194e-08,0.0
177.5,1.2002093139750982e-08,0.0,2.5175241372688464e-08,1.0041128898064553e-09
178.5,1.5002616424688726e-08,2.7633659375543705e-09,8.010304073128152e-09,1.0041128898064553e-09
179.5,3.0005232849377455e-09,5.526731875108741e-09,4.5773166132160866e-09,0.0
180.5,1.5002616424688726e-08,0.0,4.5773166132160866e-09,3.0123386694193656e-09
181.5,0.0,0.0,9.154633226432173e-09,1.0041128898064553e-09
182.5,2.1003662994564218e-08,0.0,2.2886583066080433e-09,1.0041128898064553e-09
183.5,1.2002093139750982e-08,0.0,8.010304073128152e-09,1.0041128898064553e-09
184.5,2.1003662994564218e-08,0.0,9.154633226432173e-09,0.0
185.5,1.2002093139750982e-08,0.0,9.154633226432173e-09,0.0
186.5,6.001046569875491e-09,0.0,1.1443291533040216e-09,0.0
187.5,6.001046569875491e-09,5.526731875108741e-09,2.2886583066080433e-09,0.0
188.5,1.2002093139750982e-08,0.0,1.1443291533040216e-09,0.0
189.5,0.0,2.7633659375543705e-09,8.010304073128152e-09,0.0
190.5,0.0,1.1053463750217482e-08,3.432987459912065e-09,2.0082257796129105e-09
191.5,6.001046569875491e-09,0.0,4.5773166132160866e-09,0.0
192.5,3.0005232849377455e-09,0.0,5.721645766520108e-09,0.0
193.5,6.001046569875491e-09,0.0,2.2886583066080433e-09,0.0
194.5,3.0005232849377455e-09,0.0,3.432987459912065e-09,2.0082257796129105e-09
195.5,2.1003662994564218e-08,0.0,1.1443291533040216e-09,0.0
196.5,0.0,0.0,1.1443291533040216e-09,0.0
197.5,3.0005232849377455e-09,2.7633659375543705e-09,4.5773166132160866e-09,0.0
198.5,0.0,0.0,1.1443291533040216e-09,0.0
199.5,3.0005232849377455e-09,2.7633659375543705e-09,3.432987459912065e-09,0.0
200.5,9.001569854813236e-09,0.0,0.0,1.0041128898064553e-09
201.5,6.001046569875491e-09,0.0,4.5773166132160866e-09,0.0
202.5,9.001569854813236e-09,0.0,0.0,0.0
203.5,6.001046569875491e-09,0.0,4.5773166132160866e-09,0.0
204.5,0.0,0.0,1.1443291533040216e-09,0.0
205.5,6.001046569875491e-09,0.0,1.1443291533040216e-09,0.0
206.5,9.001569854813236e-09,0.0,0.0,0.0
207.5,9.001569854813236e-09,0.0,0.0,0.0
208.5,3.0005232849377455e-09,0.0,2.2886583066080433e-09,0.0
209.5,1.5002616424688726e-08,0.0,0.0,0.0
210.5,3.0005232849377455e-09,0.0,4.5773166132160866e-09,0.0
211.5,6.001046569875491e-09,0.0,1.1443291533040216e-09,0.0
212.5,0.0,0.0,2.2886583066080433e-09,0.0
213.5,6.001046569875491e-09,0.0,2.2886583066080433e-09,0.0
214.5,3.0005232849377455e-09,0.0,2.2886583066080433e-09,0.0
215.5,9.001569854813236e-09,0.0,3.432987459912065e-09,0.0
216.5,0.0,0.0,0.0,0.0
217.5,9.001569854813236e-09,0.0,1.1443291533040216e-09,0.0
218.5,1.2002093139750982e-08,0.0,0.0,0.0
219.5,0.0,0.0,0.0,0.0
220.5,9.001569854813236e-09,0.0,0.0,0.0
221.5,0.0,0.0,1.1443291533040216e-09,0.0
222.5,1.2002093139750982e-08,0.0,0.0,0.0
223.5,0.0,0.0,0.0,0.0
224.5,0.0,0.0,0.0,0.0
225.5,0.0,0.0,0.0,0.0
226.5,0.0,0.0,0.0,0.0
227.5,3.0005232849377455e-09,0.0,0.0,0.0
228.5,6.001046569875491e-09,0.0,1.1443291533040216e-09,0.0
229.5,0.0,0.0,0.0,0.0
230.5,0.0,0.0,1.1443291533040216e-09,0.0
231.5,9.001569854813236e-09,0.0,0.0,0.0
232.5,0.0,0.0,0.0,0.0
233.5,3.0005232849377455e-09,0.0,1.1443291533040216e-09,0.0
234.5,0.0,0.0,0.0,0.0
235.5,3.0005232849377455e-09,0.0,0.0,0.0
236.5,0.0,0.0,0.0,1.0041128898064553e-09
237.5,0.0,0.0,0.0,0.0
238.5,0.0,0.0,0.0,0.0
239.5,0.0,0.0,0.0,0.0
240.5,0.0,0.0,0.0,0.0
241.5,0.0,0.0,1.1443291533040216e-09,0.0
242.5,3.0005232849377455e-09,0.0,0.0,0.0
243.5,0.0,0.0,1.1443291533040216e-09,0.0
244.5,0.0,0.0,1.1443291533040216e-09,0.0
245.5,0.0,0.0,0.0,0.0
246.5,0.0,0.0,0.0,0.0
247.5,0.0,0.0,0.0,0.0
248.5,0.0,0.0,0.0,0.0
249.5,0.0,0.0,0.0,0.0
250.5,3.0005232849377455e-09,0.0,1.1443291533040216e-09,0.0
251.5,0.0,0.0,0.0,0.0
252.5,0.0,0.0,0.0,0.0
253.5,0.0,0.0,0.0,0.0
254.5,0.0,0.0,0.0,0.0
255.5,0.0,0.0,0.0,0.0
256.5,0.0,0.0,0.0,0.0
257.5,0.0,0.0,0.0,0.0
258.5,0.0,0.0,0.0,0.0
259.5,0.0,0.0,0.0,0.0
260.5,0.0,0.0,0.0,0.0
261.5,3.0005232849377455e-09,0.0,1.1443291533040216e-09,0.0
262.5,0.0,0.0,0.0,0.0
263.5,0.0,0.0,0.0,0.0
264.5,0.0,0.0,0.0,0.0
265.5,0.0,0.0,0.0,0.0
266.5,0.0,0.0,0.0,0.0
267.5,0.0,0.0,0.0,0.0
268.5,0.0,0.0,0.0,0.0
269.5,0.0,0.0,0.0,0.0
270.5,0.0,0.0,0.0,0.0
271.5,3.0005232849377455e-09,0.0,0.0,0.0
272.5,0.0,0.0,0.0,0.0
273.5,0.0,0.0,0.0,0.0
274.5,0.0,0.0,0.0,0.0
275.5,0.0,0.0,0.0,0.0
276.5,0.0,0.0,0.0,0.0
277.5,1.2002093139750982e-08,0.0,0.0,0.0
278.5,0.0,0.0,0.0,0.0
279.5,0.0,0.0,0.0,0.0
280.5,0.0,0.0,0.0,0.0
281.5,0.0,0.0,0.0,0.0
282.5,0.0,0.0,0.0,0.0
283.5,0.0,0.0,0.0,0.0
284.5,0.0,0.0,0.0,0.0
285.5,0.0,0.0,0.0,0.0
286.5,0.0,0.0,0.0,0.0
287.5,0.0,0.0,0.0,0.0
288.5,0.0,0.0,0.0,0.0
289.5,0.0,0.0,0.0,0.0
290.5,0.0,0.0,0.0,0.0
291.5,0.0,0.0,0.0,0.0
292.5,0.0,0.0,0.0,0.0
293.5,0.0,0.0,0.0,0.0
294.5,0.0,0.0,0.0,0.0
295.5,0.0,0.0,0.0,0.0
296.5,0.0,0.0,0.0,0.0
297.5,0.0,0.0,0.0,0.0
298.5,0.0,0.0,0.0,0.0
299.5,0.0,0.0,0.0,0.0
300.5,0.0,0.0,0.0,0.0
301.5,0.0,0.0,0.0,0.0
302.5,0.0,0.0,0.0,0.0
303.5,0.0,0.0,0.0,0.0
304.5,0.0,0.0,0.0,0.0
305.5,0.0,0.0,0.0,0.0
306.5,0.0,0.0,0.0,0.0
307.5,0.0,0.0,0.0,0.0
308.5,0.0,0.0,0.0,0.0
309.5,0.0,0.0,0.0,0.0
310.5,0.0,0.0,0.0,0.0
311.5,0.0,0.0,0.0,0.0
312.5,0.0,0.0,0.0,0.0
313.5,0.0,0.0,0.0,0.0
314.5,0.0,0.0,0.0,0.0
315.5,0.0,0.0,0.0,0.0
316.5,0.0,0.0,0.0,0.0
317.5,0.0,0.0,0.0,0.0
318.5,3.0005232849377455e-09,0.0,0.0,0.0
319.5,0.0,0.0,0.0,0.0
320.5,0.0,0.0,0.0,0.0
321.5,0.0,0.0,0.0,0.0
322.5,0.0,0.0,0.0,0.0
323.5,0.0,0.0,0.0,0.0
324.5,0.0,0.0,0.0,0.0
325.5,0.0,0.0,0.0,0.0
326.5,0.0,0.0,0.0,0.0
327.5,0.0,0.0,0.0,0.0
328.5,0.0,0.0,0.0,0.0
329.5,0.0,0.0,0.0,0.0
330.5,0.0,0.0,0.0,0.0
331.5,0.0,0.0,0.0,0.0
332.5,0.0,0.0,0.0,0.0
333.5,0.0,0.0,0.0,0.0
334.5,0.0,0.0,0.0,0.0
335.5,0.0,0.0,0.0,0.0
336.5,0.0,0.0,0.0,0.0
337.5,0.0,0.0,0.0,0.0
338.5,0.0,0.0,0.0,0.0
339.5,0.0,0.0,0.0,0.0
340.5,0.0,0.0,0.0,0.0
341.5,0.0,0.0,0.0,0.0
342.5,0.0,0.0,0.0,0.0
343.5,0.0,0.0,0.0,0.0
344.5,0.0,0.0,0.0,0.0
345.5,0.0,0.0,0.0,0.0
346.5,0.0,0.0,0.0,0.0
347.5,0.0,0.0,0.0,0.0
348.5,0.0,0.0,0.0,0.0
349.5,0.0,0.0,0.0,0.0
350.5,0.0,0.0,0.0,0.0
351.5,0.0,0.0,0.0,0.0
352.5,0.0,0.0,0.0,0.0
353.5,0.0,0.0,0.0,0.0
354.5,0.0,0.0,0.0,0.0
355.5,0.0,0.0,0.0,0.0
356.5,0.0,0.0,0.0,0.0
357.5,0.0,0.0,0.0,0.0
358.5,0.0,0.0,0.0,0.0
359.5,0.0,0.0,0.0,0.0
360.5,0.0,0.0,0.0,0.0
361.5,0.0,0.0,0.0,0.0
362.5,0.0,0.0,0.0,0.0
363.5,0.0,0.0,0.0,0.0
364.5,0.0,0.0,0.0,0.0
365.5,0.0,0.0,0.0,0.0
366.5,0.0,0.0,0.0,0.0
367.5,0.0,0.0,0.0,0.0
368.5,0.0,0.0,0.0,0.0
369.5,0.0,0.0,0.0,0.0
370.5,0.0,0.0,0.0,0.0
371.5,0.0,0.0,0.0,0.0
372.5,0.0,0.0,0.0,0.0
373.5,0.0,0.0,0.0,0.0
374.5,0.0,0.0,0.0,0.0
375.5,0.0,0.0,0.0,0.0
376.5,0.0,0.0,0.0,0.0
377.5,0.0,0.0,0.0,0.0
378.5,0.0,0.0,0.0,0.0
379.5,0.0,0.0,0.0,0.0
380.5,0.0,0.0,0.0,0.0
381.5,0.0,0.0,0.0,0.0
382.5,0.0,0.0,0.0,0.0
383.5,0.0,0.0,0.0,0.0
384.5,0.0,0.0,0.0,0.0
385.5,0.0,0.0,0.0,0.0
386.5,0.0,0.0,0.0,0.0
387.5,0.0,0.0,0.0,0.0
388.5,0.0,0.0,0.0,0.0
389.5,0.0,0.0,0.0,0.0
390.5,0.0,0.0,0.0,0.0
391.5,0.0,0.0,0.0,0.0
392.5,0.0,0.0,0.0,0.0
393.5,0.0,0.0,0.0,0.0
394.5,0.0,0.0,0.0,0.0
395.5,0.0,0.0,0.0,0.0
396.5,0.0,0.0,0.0,0.0
397.5,0.0,0.0,0.0,0.0
398.5,0.0,0.0,0.0,0.0
399.5,0.0,0.0,0.0,0.0
