0.2635909676203635, 4878597238408680
0.33915392104519304, 9254737856522098
0.4380829747809425, 13992041890529504
0.5372004648095221, 18889314575450424
0.6365063911309314, 22770335487370224
0.7359379416475611, 25452751915263710
0.8354323042618006, 27397195085768810
0.9425897427844598, 29485917616200620
1.0269463898746898, 28348478665206100
1.1342294525925694, 28291136093276644
1.2492384033164783, 27184055545465456
1.3258691624006782, 27144767609624548
1.4332150372161674, 26086319018166524
1.532960648220847, 24143950324522744
1.6327062592255264, 22346209017342532
1.732514682327816, 19916151762234230
1.8323231054301055, 17750353122917162
1.9397946044408154, 15817788179113548
2.031939951634685, 14099708623674398
2.1318739989321944, 11652625612572714
2.2317452341320934, 10000723177146002
2.346942621148833, 8580515786759767
2.4314248924342827, 7649632811613037
2.5312961276341825, 6565203645881543
2.6388304387425014, 5633690738855790
2.7387644860400115, 4655932313854913
2.838510097044691, 4309254917175916.5
2.9384441443422, 3561359710276278.5
3.04604126754813, 2942840230298383.5
3.138249426839609, 2526021887921279.5
3.2459093621431485, 2009990455492875.2
3.3455921610502184, 1931894830701186.5
3.4380515687321376, 1425863905727957.2
3.5455858798404574, 1223553253463425.5
3.637731227034327, 1090654658162829.1
3.737665274331836, 901365463882039.8
3.8374736974341266, 803345719982271.4
3.9448195722496147, 772021077310890.9
